id,code,name,reconcile,user_type_id/id
account_one_181400,181400,累計減損－專門技術,FALSE,account.data_account_type_fixed_assets
account_one_182200,182200,其他無形資產,FALSE,account.data_account_type_fixed_assets
account_one_182300,182300,其他無形資產重估增(減)值,FALSE,account.data_account_type_fixed_assets
account_one_182400,182400,累計減損－其他無形資產,FALSE,account.data_account_type_fixed_assets
account_one_182600,182600,發展中之無形資產,FALSE,account.data_account_type_non_current_assets
account_one_182700,182700,累計減損－發展中之無形資產,FALSE,account.data_account_type_non_current_assets
account_one_183000,183000,生物資產-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183100,183100,消耗性生物資產-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183200,183200,消耗性生物資產-累計折舊-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183300,183300,消耗性生物資產-累計減損-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183400,183400,消耗性生物資產公允價值減出售成本累計變動數-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183500,183500,生產性生物資產-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183600,183600,生產性生物資產-累計折舊-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183700,183700,生產性生物資產-累計減損-非流動,FALSE,account.data_account_type_non_current_assets
account_one_183800,183800,生產性生物資產公允價值減出售成本累計變動數-非流動,FALSE,account.data_account_type_non_current_assets
account_one_184000,184000,遞延所得稅資產,FALSE,account.data_account_type_non_current_assets
account_one_190000,190000,其他非流動資產,FALSE,account.data_account_type_non_current_assets
account_one_190600,190600,有形探勘及評估資產成本,FALSE,account.data_account_type_non_current_assets
account_one_190700,190700,有形探勘及評估資產重估增(減)值,FALSE,account.data_account_type_non_current_assets
account_one_190800,190800,累計折舊-有形探勘及評估資產,FALSE,account.data_account_type_non_current_assets
account_one_190900,190900,累計減損-有形探勘及評估資產,FALSE,account.data_account_type_non_current_assets
account_one_191100,191100,無形探勘及評估資產成本,FALSE,account.data_account_type_non_current_assets
account_one_191200,191200,無形探勘及評估資產重估增(減)值,FALSE,account.data_account_type_non_current_assets
account_one_191400,191400,累計減損-無形探勘及評估資產,FALSE,account.data_account_type_non_current_assets
account_one_191500,191500,預付設備款,FALSE,account.data_account_type_non_current_assets
account_one_192000,192000,存出保證金,FALSE,account.data_account_type_non_current_assets
account_one_193000,193000,長期應收票據及款項,FALSE,account.data_account_type_non_current_assets
account_one_193100,193100,長期應收票據,TRUE,account.data_account_type_non_current_assets
account_one_193200,193200,長期應收款,TRUE,account.data_account_type_non_current_assets
account_one_193300,193300,長期應收分期帳款,TRUE,account.data_account_type_non_current_assets
account_one_193400,193400,未實現利息收入-長期應收分期帳款,TRUE,account.data_account_type_non_current_assets
account_one_193500,193500,長期應收租賃款,TRUE,account.data_account_type_non_current_assets
account_one_193600,193600,融資租賃之未賺得融資收益,TRUE,account.data_account_type_non_current_assets
account_one_193700,193700,催收款項,TRUE,account.data_account_type_non_current_assets
account_one_193900,193900,備抵損失-長期應收款項,FALSE,account.data_account_type_non_current_assets
account_one_194000,194000,長期應收票據及款項-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194100,194100,長期應收票據-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194200,194200,長期應收款-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194300,194300,長期應收分期帳款-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194400,194400,未實現利息收入-長期應收關係人分期帳款,TRUE,account.data_account_type_non_current_assets
account_one_194500,194500,長期應收租賃款-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194600,194600,融資租賃之未賺得融資收益-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194700,194700,催收款項-關係人,TRUE,account.data_account_type_non_current_assets
account_one_194900,194900,備抵損失-長期應收關係人款項,TRUE,account.data_account_type_non_current_assets
account_one_195000,195000,基金,FALSE,account.data_account_type_non_current_assets
account_one_195100,195100,償債基金,FALSE,account.data_account_type_non_current_assets
account_one_195200,195200,改良及擴充基金,FALSE,account.data_account_type_non_current_assets
account_one_195300,195300,其他基金,FALSE,account.data_account_type_non_current_assets
account_one_195600,195600,取得合約之增額成本-非流動,FALSE,account.data_account_type_non_current_assets
account_one_196000,196000,預付投資款,FALSE,account.data_account_type_non_current_assets
account_one_196500,196500,待退回產品權利-非流動,FALSE,account.data_account_type_non_current_assets
account_one_196600,196600,履行合約成本-非流動,FALSE,account.data_account_type_non_current_assets
account_one_196700,196700,履行合約成本-非流動,FALSE,account.data_account_type_non_current_assets
account_one_196800,196800,累計減損-履行合約成本-非流動,FALSE,account.data_account_type_non_current_assets
account_one_197100,197100,其他長期投資,FALSE,account.data_account_type_non_current_assets
account_one_197200,197200,累計減損－其他長期投資,FALSE,account.data_account_type_non_current_assets
account_one_197500,197500,淨確定福利資產-非流動,FALSE,account.data_account_type_non_current_assets
account_one_198000,198000,其他金融資產－非流動,FALSE,account.data_account_type_non_current_assets
account_one_198100,198100,人壽保險現金解約價值,FALSE,account.data_account_type_non_current_assets
account_one_198400,198400,其他金融資產-其他-非流動,FALSE,account.data_account_type_non_current_assets
account_one_198500,198500,長期預付租金,FALSE,account.data_account_type_non_current_assets
account_one_199200,199200,未實現售後租回損失,FALSE,account.data_account_type_non_current_assets
account_one_199300,199300,陳飾品,FALSE,account.data_account_type_non_current_assets
account_one_199500,199500,其他非流動資產-其他,FALSE,account.data_account_type_non_current_assets
account_one_199600,199600,內部往來,FALSE,account.data_account_type_non_current_assets
account_one_210000,210000,短期借款,FALSE,account.data_account_type_current_liabilities
account_one_210100,210100,銀行透支,FALSE,account.data_account_type_current_liabilities
account_one_210200,210200,銀行借款,FALSE,account.data_account_type_current_liabilities
account_one_210800,210800,其他短期借款,FALSE,account.data_account_type_current_liabilities
account_one_211100,211100,應付短期票券,FALSE,account.data_account_type_current_liabilities
account_one_211600,211600,附買回債券負債,FALSE,account.data_account_type_current_liabilities
account_one_211900,211900,應付短期票券折價,FALSE,account.data_account_type_current_liabilities
account_one_212000,212000,透過損益按公允價值衡量之金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_212100,212100,持有供交易金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_212200,212200,持有供交易金融負債評價調整-流動,FALSE,account.data_account_type_current_liabilities
account_one_212300,212300,原始認列時指定為透過損益按公允價值衡量之金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_212400,212400,原始認列時指定為透過損益按公允價值衡量之金融負債評價調整-流動,FALSE,account.data_account_type_current_liabilities
account_one_212500,212500,避險之衍生金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_212600,212600,避險之金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_212800,212800,按攤銷後成本衡量之金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_213000,213000,合約負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_213100,213100,預收貨款,FALSE,account.data_account_type_current_liabilities
account_one_213200,213200,預收房地款,FALSE,account.data_account_type_current_liabilities
account_one_213300,213300,預收收入,FALSE,account.data_account_type_current_liabilities
account_one_213900,213900,其他合約負債,FALSE,account.data_account_type_current_liabilities
account_one_214500,214500,以成本衡量之金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_215100,215100,應付票據,TRUE,account.data_account_type_payable
account_one_215200,215200,其他應付票據,TRUE,account.data_account_type_payable
account_one_216100,216100,應付票據-關係人,TRUE,account.data_account_type_payable
account_one_216200,216200,其他應付票據-關係人,TRUE,account.data_account_type_payable
account_one_217200,217200,暫估應付帳款,TRUE,account.data_account_type_payable
account_one_218100,218100,應付帳款-關係人,TRUE,account.data_account_type_payable
account_one_218200,218200,暫估應付帳款-關係人,TRUE,account.data_account_type_payable
account_one_219000,219000,應付建造合約款,TRUE,account.data_account_type_payable
account_one_219500,219500,應付建造合約款-關係人,TRUE,account.data_account_type_payable
account_one_220000,220000,其他應付款,TRUE,account.data_account_type_payable
account_one_220100,220100,應付薪資,TRUE,account.data_account_type_payable
account_one_220200,220200,應付租金,TRUE,account.data_account_type_payable
account_one_220300,220300,應付利息,TRUE,account.data_account_type_payable
account_one_220410,220410,暫估應付費用,TRUE,account.data_account_type_payable
account_one_220500,220500,應付退休金費用,TRUE,account.data_account_type_payable
account_one_220600,220600,應付員工紅利,TRUE,account.data_account_type_payable
account_one_220700,220700,應付董監事酬勞,TRUE,account.data_account_type_payable
account_one_220900,220900,其他應付費用,TRUE,account.data_account_type_payable
account_one_221100,221100,應付工程保留款,TRUE,account.data_account_type_payable
account_one_221200,221200,應付土地房屋款,TRUE,account.data_account_type_payable
account_one_221300,221300,應付設備款,TRUE,account.data_account_type_payable
account_one_221500,221500,應付營業稅,FALSE,account.data_account_type_current_liabilities
account_one_221600,221600,應付股利,FALSE,account.data_account_type_current_liabilities
account_one_221900,221900,其他應付款-其他,FALSE,account.data_account_type_current_liabilities
account_one_222000,222000,其他應付款項-關係人,FALSE,account.data_account_type_current_liabilities
account_one_223000,223000,本期所得稅負債,FALSE,account.data_account_type_current_liabilities
account_one_225000,225000,負債準備-流動,FALSE,account.data_account_type_current_liabilities
account_one_225100,225100,員工福利負債準備-流動,FALSE,account.data_account_type_current_liabilities
account_one_225200,225200,保固之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225300,225300,重組之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225400,225400,有待法律程序決定之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225500,225500,虧損性合約之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225600,225600,除役、復原及修復成本之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225700,225700,銷貨退回及折讓之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225800,225800,保證合約之短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_225900,225900,其他短期負債準備,FALSE,account.data_account_type_current_liabilities
account_one_226000,226000,與待出售非流動資產(或處分群組)直接相關之負債,FALSE,account.data_account_type_current_liabilities
account_one_226500,226500,工程進度請款金額,FALSE,account.data_account_type_current_liabilities
account_one_227000,227000,與待分配予業主之非流動資產(或處分群組)直接相關之負債,FALSE,account.data_account_type_current_liabilities
account_one_230000,230000,其他流動負債,FALSE,account.data_account_type_current_liabilities
account_one_230500,230500,其他金融負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_231000,231000,預收款項,FALSE,account.data_account_type_current_liabilities
account_one_231100,231100,預收貨款,FALSE,account.data_account_type_current_liabilities
account_one_231200,231200,預收房地款,FALSE,account.data_account_type_current_liabilities
account_one_231300,231300,預收收入／遞延收入,FALSE,account.data_account_type_current_liabilities
account_one_231400,231400,預收股本,FALSE,account.data_account_type_current_liabilities
account_one_231500,231500,其他預收款,FALSE,account.data_account_type_current_liabilities
account_one_232000,232000,一年或一營業週期內到期長期負債,FALSE,account.data_account_type_current_liabilities
account_one_232100,232100,一年或一營業週期內到期或執行賣回權公司債,FALSE,account.data_account_type_current_liabilities
account_one_232200,232200,一年或一營業週期內到期長期借款,FALSE,account.data_account_type_current_liabilities
account_one_232300,232300,一年或一營業週期內到期長期應付票據及款項-非關係人,FALSE,account.data_account_type_current_liabilities
account_one_232400,232400,一年或一營業週期內到期長期應付票據及款項-關係人,FALSE,account.data_account_type_current_liabilities
account_one_232500,232500,特別股負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_233000,233000,暫收款,FALSE,account.data_account_type_current_liabilities
account_one_233500,233500,代收款,FALSE,account.data_account_type_current_liabilities
account_one_234000,234000,遞延兌換利益,FALSE,account.data_account_type_current_liabilities
account_one_235000,235000,代理店往來(海陸運輸業適用),FALSE,account.data_account_type_current_liabilities
account_one_235500,235500,應付租賃款－流動,FALSE,account.data_account_type_current_liabilities
account_one_236000,236000,淨確定福利負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_236500,236500,退款負債-流動,FALSE,account.data_account_type_current_liabilities
account_one_239900,239900,其他流動負債-其他,FALSE,account.data_account_type_current_liabilities
account_one_250000,250000,透過損益按公允價值衡量之金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_250100,250100,持有供交易金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_250200,250200,持有供交易金融負債評價調整-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_250300,250300,原始認列時指定透過損益按公允價值衡量之金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_250400,250400,原始認列時指定透過損益按公允價值衡量之金融負債評價調整-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_251000,251000,避險之衍生金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_251100,251100,避險之金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_252000,252000,按攤銷後成本衡量之金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_252500,252500,以成本衡量之金融負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_252700,252700,合約負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_253100,253100,應付公司債,FALSE,account.data_account_type_non_current_liabilities
account_one_253200,253200,應付公司債溢(折)價,FALSE,account.data_account_type_non_current_liabilities
account_one_254000,254000,長期借款,FALSE,account.data_account_type_non_current_liabilities
account_one_254100,254100,銀行長期借款,FALSE,account.data_account_type_non_current_liabilities
account_one_254200,254200,其他長期借款,FALSE,account.data_account_type_non_current_liabilities
account_one_254300,254300,分期償付之借款,FALSE,account.data_account_type_non_current_liabilities
account_one_255000,255000,負債準備-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_255100,255100,員工福利負債準備-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_255200,255200,保固之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255300,255300,重組之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255400,255400,有待法律程序決定之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255500,255500,虧損性合約之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255600,255600,除役、復原及修復成本之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255700,255700,保證合約之長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_255900,255900,其他長期負債準備,FALSE,account.data_account_type_non_current_liabilities
account_one_257000,257000,遞延所得稅負債,FALSE,account.data_account_type_non_current_liabilities
account_one_257100,257100,遞延所得稅負債-土地增值稅,FALSE,account.data_account_type_non_current_liabilities
account_one_257200,257200,遞延所得稅負債-所得稅,FALSE,account.data_account_type_non_current_liabilities
account_one_257300,257300,遞延所得稅負債-其他,FALSE,account.data_account_type_non_current_liabilities
account_one_260000,260000,其他非流動負債,FALSE,account.data_account_type_non_current_liabilities
account_one_261000,261000,長期應付票據及款項,FALSE,account.data_account_type_non_current_liabilities
account_one_261100,261100,長期應付票據,TRUE,account.data_account_type_non_current_liabilities
account_one_261200,261200,長期應付款,TRUE,account.data_account_type_non_current_liabilities
account_one_261300,261300,應付租賃款－非流動,TRUE,account.data_account_type_non_current_liabilities
account_one_262000,262000,長期應付票據及款項-關係人,TRUE,account.data_account_type_non_current_liabilities
account_one_262100,262100,長期應付票據-關係人,TRUE,account.data_account_type_non_current_liabilities
account_one_262200,262200,長期應付款-關係人,TRUE,account.data_account_type_non_current_liabilities
account_one_262300,262300,長期應付租賃負債-關係人,TRUE,account.data_account_type_non_current_liabilities
account_one_263000,263000,長期遞延收入,FALSE,account.data_account_type_non_current_liabilities
account_one_263500,263500,特別股負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_264000,264000,淨確定福利負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_264500,264500,存入保證金,FALSE,account.data_account_type_non_current_liabilities
account_one_265000,265000,採用權益法之投資貸餘,FALSE,account.data_account_type_non_current_liabilities
account_one_265500,265500,股東往來,FALSE,account.data_account_type_non_current_liabilities
account_one_266500,266500,未實現售後租回利益,FALSE,account.data_account_type_non_current_liabilities
account_one_267000,267000,其他非流動負債-其他,FALSE,account.data_account_type_non_current_liabilities
account_one_267500,267500,退款負債-非流動,FALSE,account.data_account_type_non_current_liabilities
account_one_269000,269000,內部往來,FALSE,account.data_account_type_non_current_liabilities
account_one_310000,310000,股本,FALSE,account.data_account_type_equity
account_one_311000,311000,普通股股本,FALSE,account.data_account_type_equity
account_one_312000,312000,特別股股本,FALSE,account.data_account_type_equity
account_one_313000,313000,債券換股權利證書,FALSE,account.data_account_type_equity
account_one_314000,314000,預收股本,FALSE,account.data_account_type_equity
account_one_315000,315000,待分配股票股利,FALSE,account.data_account_type_equity
account_one_316000,316000,特別股轉換普通股權利證書,FALSE,account.data_account_type_equity
account_one_317000,317000,待註銷股本,FALSE,account.data_account_type_equity
account_one_320000,320000,資本公積,FALSE,account.data_account_type_equity
account_one_321000,321000,資本公積-發行溢價,FALSE,account.data_account_type_equity
account_one_321100,321100,資本公積-普通股股票溢價,FALSE,account.data_account_type_equity
account_one_321200,321200,資本公積-特別股股票溢價,FALSE,account.data_account_type_equity
account_one_321300,321300,資本公積-轉換公司債轉換溢價,FALSE,account.data_account_type_equity
account_one_322000,322000,資本公積-庫藏股票交易,FALSE,account.data_account_type_equity
account_one_323000,323000,資本公積-實際取得或處分子公司股權價格與帳面價值差額,FALSE,account.data_account_type_equity
account_one_323500,323500,資本公積-認列對子公司所有權權益變動數,FALSE,account.data_account_type_equity
account_one_324000,324000,資本公積-處分資產增益,FALSE,account.data_account_type_equity
account_one_325000,325000,資本公積-受贈資產,FALSE,account.data_account_type_equity
account_one_325100,325100,資本公積-受領股東贈與,FALSE,account.data_account_type_equity
account_one_325200,325200,資本公積-其他受贈資產,FALSE,account.data_account_type_equity
account_one_326000,326000,資本公積-採用權益法認列關聯企業及合資股權淨值之變動數,FALSE,account.data_account_type_equity
account_one_326500,326500,資本公積-採用權益法認列關聯企業及合資取得或處分子公司股權價格與帳面價值差額,FALSE,account.data_account_type_equity
account_one_327000,327000,資本公積-合併溢額,FALSE,account.data_account_type_equity
account_one_327100,327100,資本公積-員工認股權,FALSE,account.data_account_type_equity
account_one_327200,327200,資本公積-認股權,FALSE,account.data_account_type_equity
account_one_327300,327300,資本公積-限制員工權利股票,FALSE,account.data_account_type_equity
account_one_328000,328000,資本公積-其他,FALSE,account.data_account_type_equity
account_one_330000,330000,保留盈餘,FALSE,account.data_account_type_equity
account_one_331000,331000,法定盈餘公積,FALSE,account.data_account_type_equity
account_one_332000,332000,特別盈餘公積,FALSE,account.data_account_type_equity
account_one_335000,335000,未分配盈餘(或待彌補虧損),FALSE,account.data_account_type_equity
account_one_335100,335100,累積盈虧,FALSE,account.data_account_type_equity
account_one_335200,335200,追溯適用及追溯重編之影響數,FALSE,account.data_account_type_equity
account_one_335300,335300,本期損益,FALSE,account.data_account_type_equity
account_one_340000,340000,其他權益,FALSE,account.data_account_type_equity
account_one_341000,341000,國外營運機構財務報表換算之兌換差額,FALSE,account.data_account_type_equity
account_one_341100,341100,國外營運機構財務報表換算之兌換差額-母公司,FALSE,account.data_account_type_equity
account_one_341200,341200,國外營運機構財務報表換算之兌換差額-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_341300,341300,國外營運機構財務報表換算之兌換差額-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_342000,342000,透過其他綜合損益按公允價值衡量之金融資產未實現損益,FALSE,account.data_account_type_equity
account_one_342100,342100,透過其他綜合損益按公允價值衡量之權益工具未實現損益-母公司,FALSE,account.data_account_type_equity
account_one_342200,342200,透過其他綜合損益按公允價值衡量之權益工具未實現損益-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_342300,342300,透過其他綜合損益按公允價值衡量之權益工具未實現損益-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_342400,342400,透過其他綜合損益按公允價值衡量之債務工具未實現損益-母公司,FALSE,account.data_account_type_equity
account_one_342500,342500,備供出售金融資產未實現損益,FALSE,account.data_account_type_equity
account_one_342600,342600,備供出售金融資產未實現損益-母公司,FALSE,account.data_account_type_equity
account_one_342700,342700,備供出售金融資產未實現損益-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_342800,342800,備供出售金融資產未實現損益-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_343000,343000,現金流量避險中屬有效避險部分之避險工具利益(損失),FALSE,account.data_account_type_equity
account_one_343100,343100,現金流量避險中屬有效避險部分之避險工具利益(損失)-母公司,FALSE,account.data_account_type_equity
account_one_343200,343200,現金流量避險中屬有效避險部分之避險工具利益(損失)-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_343300,343300,現金流量避險中屬有效避險部分之避險工具利益(損失-採用權益法之關聯企業及合資),FALSE,account.data_account_type_equity
account_one_343500,343500,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),FALSE,account.data_account_type_equity
account_one_343600,343600,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失)-母公司,FALSE,account.data_account_type_equity
account_one_343700,343700,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失)-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_343800,343800,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失)-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_344000,344000,指定按公允價值衡量之金融負債信用風險變動影響數,FALSE,account.data_account_type_equity
account_one_344100,344100,指定按公允價值衡量之金融負債信用風險變動影響數-母公司,FALSE,account.data_account_type_equity
account_one_344200,344200,指定按公允價值衡量之金融負債信用風險變動影響數-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_344300,344300,指定按公允價值衡量之金融負債信用風險變動影響數-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_344500,344500,確定福利計畫再衡量數,FALSE,account.data_account_type_equity
account_one_344600,344600,確定福利計畫再衡量數-母公司,FALSE,account.data_account_type_equity
account_one_344700,344700,確定福利計畫再衡量數--採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_344800,344800,確定福利計畫再衡量數-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_345000,345000,避險工具之損益,FALSE,account.data_account_type_equity
account_one_345100,345100,避險工具之損益-母公司,FALSE,account.data_account_type_equity
account_one_345200,345200,避險工具之損益-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_345300,345300,避險工具之損益-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_346000,346000,重估增值,FALSE,account.data_account_type_equity
account_one_346100,346100,不動產重估增值-母公司,FALSE,account.data_account_type_equity
account_one_346200,346200,不動產重估增值-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_346300,346300,不動產重估增值-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_347000,347000,與待出售非流動資產(或處分群組)直接相關之權益,FALSE,account.data_account_type_equity
account_one_347100,347100,與待出售非流動資產(或處分群組)直接相關之權益-母公司,FALSE,account.data_account_type_equity
account_one_347200,347200,與待出售非流動資產(或處分群組)直接相關之權益-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_347300,347300,與待出售非流動資產(或處分群組)直接相關之權益-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_348000,348000,與待分配予業主之非流動資產(或處分群組)直接相關之權益,FALSE,account.data_account_type_equity
account_one_348100,348100,與待分配予業主之非流動資產(或處分群組)直接相關之權益-母公司,FALSE,account.data_account_type_equity
account_one_348200,348200,與待分配予業主之非流動資產(或處分群組)直接相關之權益-採用權益法之子公司,FALSE,account.data_account_type_equity
account_one_348300,348300,與待分配予業主之非流動資產(或處分群組)直接相關之權益-採用權益法之關聯企業及合資,FALSE,account.data_account_type_equity
account_one_349000,349000,其他權益-其他,FALSE,account.data_account_type_equity
account_one_349100,349100,其他權益-員工未賺得酬勞,FALSE,account.data_account_type_equity
account_one_349900,349900,其他權益-其他,FALSE,account.data_account_type_equity
account_one_350000,350000,庫藏股票,FALSE,account.data_account_type_equity
account_one_360000,360000,非控制權益,FALSE,account.data_account_type_equity
account_one_399700,399700,待註銷股本股數,FALSE,account.data_account_type_equity
account_one_399800,399800,預收股款(權益項下)之約當發行股數,FALSE,account.data_account_type_equity
account_one_399900,399900,母公司暨子公司所持有之母公司庫藏股股數(單位:股),FALSE,account.data_account_type_equity
account_one_411200,411200,天然氣銷貨收入(天然氣業),FALSE,account.data_account_type_revenue
account_one_412000,412000,專櫃銷貨收入(百貨業適用),FALSE,account.data_account_type_revenue
account_one_413000,413000,分期付款銷貨收入,FALSE,account.data_account_type_revenue
account_one_417000,417000,銷貨退回,FALSE,account.data_account_type_revenue
account_one_419000,419000,銷貨折讓,FALSE,account.data_account_type_revenue
account_one_420000,420000,投資收入(投資公司適用),FALSE,account.data_account_type_revenue
account_one_421000,421000,金融資產(負債)出售淨利益,FALSE,account.data_account_type_revenue
account_one_422000,422000,投資收入,FALSE,account.data_account_type_revenue
account_one_422100,422100,股利收入,FALSE,account.data_account_type_revenue
account_one_422200,422200,採用權益法之關聯企業及合資利益之份額,FALSE,account.data_account_type_revenue
account_one_422300,422300,透過損益按公允價值衡量之金融資產(負債)利益,FALSE,account.data_account_type_revenue
account_one_423000,423000,債息收入,FALSE,account.data_account_type_revenue
account_one_424000,424000,利息收入,FALSE,account.data_account_type_revenue
account_one_425000,425000,酬勞收入,FALSE,account.data_account_type_revenue
account_one_426000,426000,地產出售收入(開發投資公司適用),FALSE,account.data_account_type_revenue
account_one_431000,431000,租賃收入,FALSE,account.data_account_type_revenue
account_one_433000,433000,倉儲收入,FALSE,account.data_account_type_revenue
account_one_440000,440000,旅遊服務收入,FALSE,account.data_account_type_revenue
account_one_441000,441000,餐旅服務收入,FALSE,account.data_account_type_revenue
account_one_441100,441100,客房收入,FALSE,account.data_account_type_revenue
account_one_441200,441200,餐飲收入,FALSE,account.data_account_type_revenue
account_one_441300,441300,電話及電報收入,FALSE,account.data_account_type_revenue
account_one_441800,441800,其他餐旅服務收入,FALSE,account.data_account_type_revenue
account_one_441900,441900,餐旅服務收入折讓,FALSE,account.data_account_type_revenue
account_one_442000,442000,育樂收入,FALSE,account.data_account_type_revenue
account_one_442100,442100,門票收入,FALSE,account.data_account_type_revenue
account_one_442200,442200,商品收入,FALSE,account.data_account_type_revenue
account_one_442300,442300,遊樂收入,FALSE,account.data_account_type_revenue
account_one_442900,442900,育樂收入折讓,FALSE,account.data_account_type_revenue
account_one_450000,450000,營建工程收入,FALSE,account.data_account_type_revenue
account_one_451000,451000,營建收入(營建業適用),FALSE,account.data_account_type_revenue
account_one_451100,451100,營建收入,FALSE,account.data_account_type_revenue
account_one_451900,451900,營建收入退回及折讓,FALSE,account.data_account_type_revenue
account_one_452100,452100,工程收入,FALSE,account.data_account_type_revenue
account_one_452900,452900,工程收入退回及折讓,FALSE,account.data_account_type_revenue
account_one_461100,461100,勞務收入,FALSE,account.data_account_type_revenue
account_one_461200,461200,拆併櫃收入(海陸運輸業適用),FALSE,account.data_account_type_revenue
account_one_461300,461300,代理業收入(海陸運輸業適用),FALSE,account.data_account_type_revenue
account_one_461400,461400,佣金收入,FALSE,account.data_account_type_revenue
account_one_461500,461500,管理費收入(證券投資信託業適用),FALSE,account.data_account_type_revenue
account_one_461600,461600,銷售費收入(證券投資信託業適用),FALSE,account.data_account_type_revenue
account_one_461700,461700,貨櫃場作業收入,FALSE,account.data_account_type_revenue
account_one_461800,461800,設計收入,FALSE,account.data_account_type_revenue
account_one_461900,461900,勞務收入折讓,FALSE,account.data_account_type_revenue
account_one_462000,462000,運輸收入,FALSE,account.data_account_type_revenue
account_one_462100,462100,海運收入(海陸運輸業適用),FALSE,account.data_account_type_revenue
account_one_462200,462200,陸運收入(海陸運輸業適用),FALSE,account.data_account_type_revenue
account_one_462300,462300,空運收入(航空業適用),FALSE,account.data_account_type_revenue
